horse,ball,bike,train,coal,book,doll,block,gloves,score,n_items
1,0,0,0,0,0,3,1,3,35.2310196157,8
1,0,0,0,0,5,0,0,14,35.2314872348,20
3,8,0,0,0,0,0,0,3,35.231806542,14
0,0,0,1,0,1,3,0,8,35.2319120014,13
1,1,0,0,0,2,0,1,9,35.2319144107,14
0,1,0,0,0,3,4,0,5,35.2324119959,13
0,9,0,0,0,0,1,0,9,35.233073084000004,19
2,1,0,1,0,2,0,0,7,35.2331227728,13
0,7,0,1,0,2,0,0,5,35.2332883716,15
0,6,0,0,0,3,3,0,1,35.234320228899996,13
1,3,0,1,0,0,3,0,0,35.2346088483,8
2,2,0,1,0,0,0,1,0,35.23469252,6
1,0,0,2,0,4,1,0,1,35.2348054794,9
0,3,0,1,0,0,1,0,12,35.235040705900005,17
1,6,0,0,0,2,0,0,10,35.235100448699995,19
2,0,0,1,0,1,0,0,11,35.2366715276,15
0,3,0,0,0,2,1,1,6,35.236873996599996,13
0,4,0,2,0,3,1,0,1,35.2373268319,11
1,3,0,1,0,3,1,0,2,35.2374662439,11
2,1,0,1,0,1,0,0,9,35.2378378759,14
0,2,0,1,0,1,4,0,0,35.2388518491,8
3,4,0,0,0,0,0,0,9,35.2395362555,16
0,4,0,1,0,1,1,0,8,35.2395484792,15
0,1,0,1,0,1,1,1,4,35.2396213023,9
1,10,0,0,0,2,0,0,4,35.2398598801,17
0,4,0,2,0,2,0,0,5,35.2402217358,13
0,3,0,1,0,2,2,0,4,35.2409150669,12
0,0,0,2,0,4,1,0,3,35.2413150385,10
0,0,0,0,0,2,2,1,7,35.241931938200004,12
2,2,0,0,0,0,0,0,16,35.2421974216,20
1,2,0,0,0,7,2,0,0,35.2422787791,12
0,2,0,0,0,0,0,2,6,35.2424502613,10
0,13,0,0,0,1,0,0,5,35.242470308,19
0,1,0,2,0,2,0,1,0,35.2428038462,6
2,2,0,0,0,2,1,1,0,35.243087793600004,8
0,0,0,1,0,0,5,0,2,35.2431310811,8
2,0,0,1,0,3,1,0,3,35.2431877645,10
0,2,0,0,0,8,2,0,2,35.2433217557,14
3,1,0,0,0,0,1,0,10,35.2433219355,15
0,1,0,0,0,0,2,1,9,35.2433610805,13
3,0,0,1,0,4,0,0,1,35.243385072399995,9
1,1,0,1,0,1,1,1,0,35.2435150892,6
2,1,0,0,0,2,0,0,14,35.2435156366,19
0,2,0,0,0,0,4,1,0,35.2441193999,7
1,3,0,2,0,2,0,0,1,35.244679544,9
0,1,0,1,0,0,0,1,11,35.245795082,14
0,0,0,1,0,2,3,0,8,35.2463206484,14
3,0,0,1,0,2,0,1,1,35.2463779214,8
0,3,0,0,0,2,0,2,1,35.24665969,8
1,4,0,2,0,0,1,0,0,35.246979427,8
1,5,0,1,0,0,0,0,8,35.2472410835,15
0,0,0,0,0,5,4,0,3,35.2475132099,12
2,0,0,0,0,3,0,1,5,35.2476295536,11
4,3,0,1,0,0,1,0,1,35.2480675866,10
1,5,0,0,0,0,3,0,4,35.2481880622,13
0,3,0,0,0,3,1,0,13,35.2487577649,20
0,4,0,1,0,0,0,0,14,35.2488839087,19
1,3,0,2,0,2,0,0,3,35.249020405100005,11
0,2,0,1,0,6,1,0,2,35.2493601092,12
0,0,0,1,0,4,1,1,0,35.2502332167,7
0,4,0,1,0,0,1,0,10,35.2503015582,16
1,1,0,2,0,4,1,0,0,35.2509665865,9
1,0,0,1,0,3,1,0,7,35.2512621088,13
0,0,0,1,0,5,1,1,4,35.2513415936,12
0,1,0,2,0,4,1,0,3,35.2518251474,11
1,0,0,1,0,1,2,0,9,35.2521928663,14
0,1,0,2,0,4,0,0,6,35.2523179801,13
2,1,0,2,0,2,0,0,1,35.2535238376,8
1,1,0,0,0,1,1,0,16,35.2562314654,20
0,0,0,1,0,1,0,1,10,35.256379068499996,13
2,8,0,0,0,1,0,0,5,35.25736210690001,16
0,8,0,1,0,0,0,0,7,35.257507453,16
0,1,0,1,0,2,0,0,16,35.2578414261,20
2,0,0,0,0,4,0,0,12,35.2579806686,18
2,6,0,0,0,1,0,0,8,35.2580465833,17
0,3,0,0,0,6,2,0,4,35.2582366616,15
1,1,0,2,0,3,0,0,3,35.2585676466,10
1,6,0,1,0,3,0,0,1,35.2588837518,12
1,0,0,1,0,0,3,0,6,35.2589036474,11
0,2,0,0,0,5,1,0,11,35.2589640057,19
0,0,0,0,0,9,0,1,2,35.2593710674,12
1,2,0,1,0,0,0,1,4,35.2596004614,9
0,0,0,1,0,0,5,0,3,35.259970042199996,9
0,2,0,1,0,0,4,0,2,35.2601074233,9
1,0,0,0,0,8,0,1,0,35.2602644196,10
0,0,0,1,0,2,2,1,0,35.260498119,6
2,0,0,1,0,1,1,0,7,35.2607402055,12
1,1,0,1,0,1,0,0,14,35.2607469083,18
0,0,0,2,0,4,0,1,0,35.2610103731,7
3,2,0,0,0,1,2,0,3,35.2616816194,11
0,4,0,0,0,4,1,1,1,35.2618066895,11
0,0,0,0,0,1,2,2,0,35.262396374699996,5
0,1,0,1,0,3,0,1,4,35.2626297271,10
1,3,0,0,0,5,2,0,2,35.2626448729,13
0,3,0,2,0,5,1,0,0,35.2629540247,11
0,2,0,1,0,1,3,0,7,35.2631523469,14
1,0,0,0,0,0,3,0,12,35.2632914249,16
1,1,0,0,0,2,4,0,3,35.2633491646,11
1,0,0,0,0,4,4,0,1,35.263443554,10
0,8,0,0,0,3,0,0,9,35.263573303600005,20
0,3,0,0,0,2,5,0,0,35.2638916989,10
1,8,0,0,0,2,0,0,7,35.2650864728,18
0,1,0,1,0,0,4,0,4,35.2651636141,10
4,1,0,1,0,1,0,0,1,35.2651659793,8
1,2,0,0,0,0,0,1,11,35.2652671152,15
0,10,0,0,0,3,0,0,6,35.2654450344,19
2,3,0,0,0,4,2,0,0,35.2660656295,11
0,9,0,0,0,1,3,0,0,35.2675317295,13
4,0,0,0,0,1,1,0,6,35.267904277,12
0,1,0,0,0,0,6,0,3,35.26821999190001,10
3,0,0,1,0,4,1,0,3,35.2682540961,12
0,3,0,1,0,0,2,0,8,35.2687372189,14
1,2,0,1,0,5,1,0,0,35.26933798,10
0,1,0,0,0,7,1,0,9,35.269433782600004,18
0,4,0,0,0,2,1,1,11,35.2700811506,19
2,1,0,0,0,0,0,2,0,35.2701058172,5
0,3,0,1,0,0,3,0,7,35.2703072321,14
2,3,0,0,0,0,2,0,7,35.2703966487,14
0,0,0,0,0,13,1,0,0,35.2710121311,14
0,7,0,0,0,1,3,0,3,35.2710426357,14
0,5,0,2,0,1,0,0,4,35.2715015155,12
0,4,0,0,0,4,2,0,6,35.2715936076,16
1,3,0,0,0,1,1,1,4,35.2722230331,11
0,0,0,0,0,9,1,0,7,35.2734958174,17
0,2,0,1,0,0,3,0,6,35.2736989421,12
1,7,0,0,0,0,3,0,1,35.2741078133,12
1,0,0,2,0,4,0,0,4,35.275058803600004,11
0,0,0,0,0,2,2,0,16,35.2766318169,20
0,1,0,2,0,4,0,0,5,35.2768734602,12
0,1,0,1,0,1,2,0,10,35.2771257028,15
1,11,0,0,0,0,0,0,6,35.27740083,18
3,6,0,0,0,0,0,0,6,35.2774315129,15
1,0,0,0,0,8,1,0,5,35.2775847595,15
0,1,0,0,0,7,0,1,4,35.2779498106,13
1,4,0,1,0,2,0,0,6,35.2781313991,14
1,2,0,0,0,0,4,0,5,35.2794180429,12
1,1,0,0,0,6,1,0,7,35.279812111,16
0,0,0,0,0,2,6,0,1,35.2800912623,9
1,2,0,0,0,4,1,0,9,35.2801387586,17
3,0,0,1,0,0,2,0,1,35.2801772597,7
3,0,0,0,0,2,0,1,3,35.2819667227,9
0,0,0,1,0,1,2,1,2,35.2822332079,7
2,1,0,1,0,0,0,0,12,35.2823419538,16
2,0,0,0,0,1,2,0,10,35.2823996694,15
2,0,0,0,0,7,1,0,3,35.282648875,13
2,3,0,1,0,2,1,0,0,35.2832560468,9
2,1,0,0,0,1,0,1,7,35.283745182,12
0,1,0,1,0,0,5,0,0,35.2838640686,7
1,1,0,0,0,6,0,1,2,35.2840077909,11
0,0,0,1,0,1,0,1,11,35.2851059826,14
2,4,0,1,0,0,1,0,2,35.2853240481,10
0,0,0,1,0,0,6,0,0,35.285467935700005,7
1,4,0,0,0,3,2,0,4,35.285718538000005,14
0,0,0,1,0,6,0,0,9,35.2859591467,16
3,0,0,1,0,0,0,0,9,35.287224068600004,13
1,3,0,0,0,2,1,0,11,35.2872638899,18
0,3,0,1,0,5,0,0,6,35.2877459586,15
1,7,0,1,0,1,0,0,3,35.2878379053,13
0,1,0,0,0,3,3,1,0,35.2878409242,8
0,6,0,1,0,1,2,0,1,35.2878477083,11
3,0,0,0,0,6,1,0,1,35.2883514787,11
0,4,0,0,0,0,1,1,8,35.2885187385,14
0,1,0,1,0,8,1,0,0,35.2885388757,11
3,0,0,1,0,2,1,0,1,35.289618818200005,8
0,9,0,1,0,1,1,0,0,35.2897372173,12
2,1,0,0,0,5,0,1,0,35.2898495207,9
0,6,0,2,0,0,1,0,0,35.2906348194,9
2,0,0,1,0,2,1,0,5,35.290735261,11
0,7,0,2,0,0,0,0,2,35.2917756069,11
3,0,0,0,0,3,0,0,10,35.2921489627,16
0,4,0,0,0,0,5,0,2,35.292385976999995,11
0,5,0,0,0,2,2,0,8,35.2924256689,17
2,1,0,2,0,3,0,0,1,35.2924409037,9
2,1,0,0,0,5,1,0,5,35.2926263028,14
3,1,0,1,0,1,0,0,5,35.2928214769,11
0,3,0,2,0,2,1,0,2,35.2928534441,10
0,2,0,0,0,5,0,1,6,35.2929993308,14
1,0,0,0,0,1,2,1,5,35.293169435900005,10
0,3,0,0,0,0,3,0,11,35.2932571475,17
0,1,0,1,0,1,0,1,8,35.2942303707,12
0,3,0,1,0,1,2,0,6,35.2943521022,13
0,3,0,1,0,0,1,0,13,35.296565677800004,18
4,2,0,0,0,0,2,0,1,35.2970915805,9
1,3,0,2,0,1,1,0,0,35.2971213228,8
1,3,0,1,0,1,2,0,2,35.297520541,10
0,2,0,0,0,2,3,0,9,35.297732394099995,16
0,3,0,2,0,4,0,0,1,35.2981313134,10
2,4,0,0,0,0,3,1,0,35.2989870411,10
1,7,0,0,0,0,0,0,12,35.299396297,20
2,4,0,0,0,2,2,0,2,35.2994493211,12
2,1,0,1,0,0,1,1,2,35.2998005002,8
0,0,0,1,0,4,0,0,13,35.299853353,18
0,4,0,1,0,2,0,1,1,35.300079078,9
2,1,0,0,0,1,4,0,1,35.3005341147,9
0,5,0,0,0,6,2,0,1,35.3005899724,14
3,1,0,0,0,1,0,0,12,35.3011513861,17
1,5,0,2,0,1,0,0,2,35.3012204416,11
1,0,0,1,0,0,0,1,8,35.301440624099996,11
0,5,0,0,0,2,1,1,3,35.301513674,12
0,3,0,2,0,3,0,0,5,35.3020765771,13
1,0,0,1,0,5,0,0,7,35.3022738018,14
0,7,0,2,0,0,0,0,4,35.302292711,13
0,1,0,0,0,1,1,1,11,35.3034243556,15
1,2,0,2,0,3,0,0,3,35.3044937307,11
1,0,0,1,0,0,1,1,6,35.305302003499996,10
1,0,0,0,0,3,1,0,14,35.3058821821,19
2,2,0,0,0,3,1,0,7,35.306016586999995,15
0,0,0,1,0,1,1,1,6,35.3064365074,10
1,1,0,0,0,10,1,0,0,35.3067081612,13
3,1,0,1,0,0,0,0,7,35.306859533600004,12
0,1,0,2,0,3,2,0,0,35.3069403902,8
3,1,0,0,0,4,1,0,3,35.307460766700004,12
0,11,0,0,0,1,0,0,8,35.3080150745,20
1,5,0,2,0,0,0,0,2,35.3082882921,10
0,7,0,0,0,2,1,1,0,35.308337594099996,11
1,2,0,0,0,4,0,1,4,35.3086239653,12
0,1,0,0,0,11,1,0,2,35.309136135100005,15
0,2,0,1,0,1,1,0,12,35.309444923200004,17
3,4,0,0,0,1,2,0,0,35.3098050404,10
0,2,0,1,0,4,2,0,2,35.3103737289,11
0,5,0,1,0,0,0,1,3,35.3106495523,10
2,3,0,0,0,0,1,1,2,35.3107753662,9
1,1,0,1,0,2,0,1,2,35.311556036199995,8
1,1,0,1,0,0,1,1,2,35.311968218400004,7
1,5,0,0,0,1,1,1,1,35.312071850100004,10
3,0,0,0,0,1,1,1,7,35.312779707800004,13
0,3,0,0,0,3,0,1,8,35.3128607659,15
1,4,0,1,0,0,1,0,6,35.3129271081,13
0,2,0,0,0,1,3,1,2,35.3135280992,9
1,4,0,0,0,0,1,0,13,35.3136293468,19
1,1,0,1,0,0,2,0,8,35.313860866300004,13
0,4,0,1,0,2,0,0,10,35.3141530865,17
0,6,0,2,0,1,0,0,4,35.314507453699996,13
0,1,0,0,0,4,3,0,7,35.3153761159,15
0,2,0,1,0,2,3,0,2,35.3163526739,10
1,3,0,1,0,4,0,0,4,35.3166425358,13
0,0,0,0,0,3,1,1,9,35.3166802154,14
0,1,0,1,0,2,0,1,6,35.3172394224,11
1,0,0,1,0,3,0,0,11,35.3176632748,16
0,0,0,1,0,1,1,1,8,35.3187572485,12
0,3,0,1,0,3,1,0,6,35.320778944699995,14
1,0,0,2,0,5,1,0,0,35.3209442454,9
0,0,0,1,0,2,0,2,3,35.3212360608,8
4,0,0,0,0,1,0,1,1,35.3212759591,7
0,3,0,0,0,7,0,1,1,35.3220254237,12
2,2,0,2,0,3,0,0,0,35.322264613,9
0,6,0,0,0,0,0,2,0,35.3225796197,8
1,5,0,0,0,1,2,0,6,35.3229723049,15
4,1,0,0,0,3,1,0,1,35.3233417578,10
1,6,0,0,0,3,2,0,1,35.323978625,13
3,0,0,1,0,0,1,0,5,35.3243472649,10
0,4,0,1,0,1,0,0,12,35.3246264061,18
2,0,0,1,0,1,0,0,12,35.32486154,16
2,2,0,0,0,3,0,1,2,35.325298874299996,10
1,0,0,1,0,2,0,0,14,35.325912085,18
0,6,0,0,0,4,2,0,3,35.3259142728,15
0,4,0,0,0,0,0,2,3,35.326310045300005,9
5,0,0,0,0,0,1,0,4,35.3268355508,10
3,3,0,1,0,1,1,0,3,35.3274680257,12
0,0,0,2,0,3,0,1,0,35.3277577607,6
0,0,0,1,0,5,0,0,11,35.3283807448,17
2,0,0,1,0,4,0,0,5,35.328389687800005,12
0,3,0,1,0,1,0,0,14,35.328829117199994,19
2,1,0,0,0,0,1,0,14,35.3290359685,18
1,9,0,0,0,0,0,0,9,35.3293502673,19
0,7,0,2,0,1,0,0,0,35.3293812919,10
2,0,0,1,0,0,1,1,3,35.3295029379,8
0,8,0,1,0,4,0,0,0,35.3297259025,13
1,0,0,0,0,1,2,0,14,35.3303439332,18
2,2,0,0,0,7,1,0,0,35.331116874,12
0,0,0,0,0,2,1,2,2,35.3315235831,7
2,4,0,1,0,0,0,1,2,35.332400325500004,10
1,2,0,0,0,8,1,0,2,35.3326664058,14
0,2,0,0,0,9,1,0,4,35.3332016906,16
0,2,0,1,0,1,1,0,13,35.3336565786,18
2,3,0,0,0,1,1,0,9,35.3343910272,16
0,6,0,0,0,0,2,0,10,35.334637857800004,18
4,0,0,0,0,2,0,0,8,35.3348841951,14
0,0,0,0,0,6,3,0,5,35.3360567274,14
1,0,0,1,0,0,0,2,2,35.3361965533,6
3,2,0,0,0,2,1,0,5,35.3362694037,13
0,2,0,1,0,1,3,0,4,35.3363930513,11
0,0,0,1,0,5,0,1,2,35.3367113387,9
0,1,0,0,0,1,5,0,5,35.3370948543,12
0,0,0,0,0,0,3,1,7,35.3376930198,11
1,8,0,2,0,0,0,0,0,35.33773691,11
0,8,0,0,0,4,2,0,0,35.338034850300005,14
0,0,0,2,0,5,1,0,3,35.338091950999996,11
0,2,0,1,0,7,0,0,4,35.3393167019,14
0,2,0,0,0,5,4,0,0,35.3407517902,11
3,2,0,0,0,2,0,1,0,35.3410200231,8
2,4,0,1,0,1,0,0,4,35.3412237863,12
2,0,0,2,0,3,0,0,1,35.3418640427,8
1,1,0,0,0,3,3,0,5,35.342087896500004,13
0,0,0,1,0,3,1,1,2,35.3423856485,8
0,0,0,1,0,3,0,0,16,35.3427157868,20
3,0,0,1,0,0,0,0,10,35.3427749727,14
1,2,0,1,0,3,0,1,4,35.3429468601,12
1,2,0,1,0,0,1,0,11,35.343757957,16
0,0,0,1,0,1,4,0,4,35.344218921,10
0,5,0,2,0,2,0,0,4,35.3443523414,13
1,2,0,1,0,3,2,0,0,35.3449492373,9
1,3,0,0,0,2,0,1,6,35.3449596949,13
1,2,0,0,0,1,3,0,7,35.345112324,14
1,9,0,0,0,1,2,0,0,35.3456896823,13
1,0,0,1,0,4,0,0,9,35.346511891,15
3,1,0,0,0,0,0,1,5,35.346809603800004,10
0,4,0,2,0,2,0,0,4,35.3471940407,12
0,3,0,0,0,3,4,0,2,35.3473115098,12
3,0,0,1,0,1,1,0,3,35.3473398678,9
0,12,0,0,0,0,2,0,1,35.347395082800006,15
0,3,0,0,0,7,1,0,6,35.3474569467,17
4,0,0,1,0,0,0,1,0,35.3480501496,6
0,3,0,1,0,1,1,0,10,35.3489757989,16
1,0,0,0,0,5,3,0,3,35.3495888669,12
0,2,0,2,0,4,0,0,3,35.3496137262,11
0,4,0,0,0,1,0,1,10,35.349744706399996,16
2,0,0,1,0,2,0,0,9,35.3502083898,14
0,3,0,1,0,0,2,0,10,35.3504958535,16
1,0,0,1,0,0,2,1,0,35.3508129411,5
0,4,0,0,0,5,0,1,3,35.3509611641,13
0,1,0,2,0,4,1,0,1,35.351215486,9
2,0,0,0,0,2,1,0,12,35.3513207671,17
3,0,0,0,0,0,2,0,8,35.3517130519,13
1,3,0,0,0,6,1,0,4,35.3517361747,15
0,0,0,2,0,5,0,0,6,35.3519978948,13
1,4,0,0,0,4,0,1,1,35.3528594092,11
1,2,0,1,0,0,2,0,8,35.3533822439,14
2,5,0,0,0,0,2,0,4,35.3546966217,13
1,0,0,0,0,13,0,0,0,35.3547735971,14
2,7,0,1,0,0,0,0,1,35.354983913000005,11
1,2,0,1,0,0,1,0,10,35.355201037600004,15
0,6,0,1,0,2,1,0,3,35.355259963099996,13
2,3,0,1,0,3,0,0,2,35.3552973003,11
0,0,0,0,0,14,0,0,2,35.3553061517,16
1,2,0,1,0,6,0,0,2,35.3555459278,12
2,3,0,0,0,5,1,0,2,35.3556197459,13
0,2,0,0,0,0,1,2,8,35.3557054276,13
0,2,0,0,0,0,0,1,15,35.3557937872,18
2,0,0,2,0,4,0,0,1,35.3562078954,9
0,3,0,0,0,1,2,0,13,35.3563224798,19
1,2,0,2,0,3,0,0,1,35.3564719387,9
0,1,0,1,0,0,4,0,5,35.3566822831,11
2,0,0,0,0,0,2,1,3,35.3569031114,8
0,0,0,1,0,2,2,0,10,35.35729864480001,15
0,4,0,0,0,5,1,0,8,35.3575030594,18
3,3,0,0,0,4,1,0,0,35.3577394538,11
0,7,0,0,0,2,2,0,5,35.358121994099996,16
1,2,0,0,0,2,1,1,10,35.3582835379,17
0,1,0,0,0,8,0,0,11,35.3584747171,20
1,1,0,1,0,1,2,0,8,35.3584820669,14
0,2,0,1,0,2,1,1,5,35.3586528609,12
0,1,0,1,0,1,3,0,6,35.358798020100004,12
1,2,0,0,0,0,3,1,0,35.3590461112,7
0,2,0,1,0,1,2,0,8,35.3603785613,14
0,7,0,1,0,0,1,0,5,35.3605411892,14
1,2,0,2,0,2,1,0,0,35.360570037399995,8
1,0,0,0,0,2,1,1,7,35.3606490089,12
1,0,0,0,0,0,2,0,16,35.3607002631,19
0,9,0,1,0,2,0,0,2,35.3607855562,14
1,1,0,1,0,0,0,1,6,35.3607975009,10
0,0,0,0,0,3,5,0,3,35.361260812,11
1,3,0,0,0,3,0,0,13,35.3612911785,20
0,8,0,0,0,0,1,1,2,35.3618444334,12
1,4,0,2,0,1,0,0,2,35.361973753899996,10
2,7,0,0,0,0,2,0,1,35.3620718302,12
1,2,0,0,0,5,0,0,11,35.363047306700004,19
0,0,0,0,0,10,0,0,9,35.3630507034,19
0,0,0,0,0,6,2,1,0,35.3634163225,9
1,3,0,2,0,3,0,0,2,35.364068992,11
1,0,0,2,0,4,0,0,3,35.3641545398,10
0,2,0,1,0,1,2,0,10,35.3641983147,16
1,0,0,1,0,1,1,1,5,35.3644670646,10
0,0,0,1,0,2,1,1,4,35.3648718214,9
1,7,0,0,0,1,2,0,3,35.3649972536,14
1,3,0,1,0,0,2,0,4,35.3651053849,11
0,4,0,0,0,9,1,0,1,35.3653309793,15
0,4,0,0,0,1,4,0,4,35.365374723,13
1,4,0,2,0,3,0,0,1,35.365544371599995,11
0,1,0,1,0,1,4,0,2,35.3655728981,9
0,5,0,1,0,4,1,0,1,35.3661459269,12
3,0,0,1,0,3,0,0,3,35.3662539168,10
2,0,0,0,0,4,3,0,1,35.366577014200004,10
1,0,0,0,0,9,0,0,7,35.366634845300005,17
1,0,0,1,0,4,0,1,0,35.366736951,7
4,5,0,1,0,0,0,0,2,35.3667370694,12
1,0,0,1,0,0,1,1,4,35.3668315376,8
0,0,0,0,0,0,7,0,1,35.3669529688,8
0,6,0,0,0,0,1,1,5,35.3672462563,13
1,3,0,0,0,2,4,0,0,35.367280191199995,10
1,1,0,0,0,7,0,0,9,35.367296928,18
1,3,0,1,0,2,1,0,4,35.367643294000004,12
0,6,0,0,0,5,0,1,0,35.3682172344,12
0,5,0,2,0,1,1,0,0,35.368535995,9
0,9,0,0,0,2,2,0,2,35.369306916599996,15
4,2,0,0,0,1,1,0,3,35.3698227862,11
0,1,0,0,0,2,0,1,13,35.3700795432,17
0,1,0,0,0,4,2,1,2,35.370517054699995,10
1,4,0,0,0,4,1,0,6,35.3706245673,16
0,1,0,2,0,5,1,0,2,35.3709918983,11
2,0,0,0,0,8,0,0,5,35.371176455,15
0,5,0,0,0,3,1,0,10,35.3711982969,19
1,1,0,1,0,1,1,0,11,35.3714787328,16
1,2,0,1,0,1,3,0,0,35.3715948696,8
2,3,0,1,0,0,2,0,0,35.3723161367,8
2,1,0,2,0,4,0,0,0,35.3725494793,9
1,0,0,1,0,1,2,0,8,35.372691522800004,13
4,1,0,1,0,0,0,0,3,35.3733367834,9
0,3,0,1,0,2,1,0,8,35.3733438564,15
1,1,0,2,0,4,0,0,3,35.3736362802,11
4,1,0,0,0,0,0,0,10,35.3737048027,15
5,0,0,0,0,0,0,1,5,35.37432351440001,11
0,2,0,0,0,3,2,0,11,35.3748377847,18
1,4,0,1,0,1,0,0,8,35.3749283894,15
2,1,0,0,0,2,3,0,3,35.3749489882,11
0,17,0,0,0,0,0,0,1,35.3750000039,18
0,1,0,1,0,6,2,0,0,35.37548103,10
0,6,0,2,0,1,0,0,2,35.375713839899994,11
1,1,0,0,0,0,1,1,9,35.3762317854,13
0,2,0,2,0,3,1,0,2,35.3763296767,10
2,1,0,1,0,0,1,0,9,35.3764200787,14
3,0,0,0,0,7,0,0,3,35.376482515700005,13
1,1,0,1,0,1,0,1,4,35.3766439851,9
0,2,0,2,0,4,0,0,5,35.3768851989,13
2,2,0,1,0,0,2,0,5,35.3769153496,12
2,0,0,1,0,3,0,0,7,35.3770570726,13
2,1,0,1,0,1,0,1,0,35.377080647199996,6
2,2,0,1,0,5,0,0,0,35.377940713,10
1,0,0,0,0,1,1,2,0,35.3780196094,5
0,1,0,0,0,0,1,2,4,35.3780397054,8
2,1,0,0,0,6,0,0,7,35.3785165169,16
0,0,0,1,0,1,0,2,4,35.3795521924,8
0,1,0,1,0,2,4,0,0,35.3797396029,8
0,1,0,1,0,9,0,0,2,35.380419574,13
2,3,0,0,0,1,0,1,4,35.381072797600005,11
0,0,0,1,0,1,5,0,0,35.381815725900005,7
1,0,0,1,0,2,2,0,8,35.3819406249,14
4,0,0,0,0,6,0,0,1,35.3820788263,11
0,14,0,0,0,1,1,0,0,35.3823413952,16
1,3,0,1,0,0,0,0,12,35.3828583383,17
1,2,0,1,0,0,1,1,4,35.3837189891,10
2,4,0,0,0,3,1,0,4,35.3842750223,14
0,4,0,1,0,0,0,0,15,35.3848466179,20
0,8,0,2,0,1,0,0,2,35.3850794612,13
0,1,0,1,0,2,1,0,13,35.3853234431,18
0,5,0,0,0,3,0,1,5,35.3855627245,14
2,2,0,0,0,4,0,0,9,35.38573468,17
0,2,0,0,0,2,2,1,4,35.3861200865,11
5,0,0,0,0,1,0,0,6,35.387023918400004,12
0,2,0,0,0,0,4,0,9,35.3875332381,15
1,5,0,0,0,6,1,0,1,35.3878013967,14
2,1,0,0,0,1,0,0,16,35.388359268,20
0,0,0,1,0,0,2,1,5,35.3885444446,9
1,1,0,1,0,8,0,0,0,35.3886785965,11
1,0,0,1,0,2,1,1,0,35.3894177265,6
1,7,0,0,0,2,0,1,0,35.3897997688,11
1,0,0,1,0,0,4,0,2,35.390108691799995,8
3,3,0,0,0,0,1,0,7,35.3905543231,14
1,1,0,0,0,3,2,1,0,35.391590494,8
3,1,0,0,0,5,0,0,5,35.3919232764,14
2,1,0,0,0,10,0,0,0,35.392605771599996,13
0,5,0,0,0,7,1,0,3,35.393026928000005,16
3,0,0,1,0,0,1,0,7,35.3937897974,12
0,1,0,1,0,2,1,0,12,35.394066009,17
1,3,0,1,0,1,2,0,6,35.3945870533,14
1,0,0,0,0,2,5,0,1,35.394697953699996,9
1,1,0,0,0,0,5,0,3,35.394963284,10
2,0,0,1,0,1,1,0,9,35.3949861233,14
0,1,0,1,0,2,2,0,10,35.3951667479,16
1,1,0,0,0,11,0,0,2,35.3953857923,15
0,0,0,0,0,4,0,1,11,35.3954770077,16
0,0,0,1,0,1,4,0,5,35.395599402399995,11
1,4,0,1,0,0,0,0,10,35.3959237719,16
3,4,0,0,0,2,1,0,2,35.3963416322,12
0,1,0,0,0,12,0,0,4,35.3967935346,17
2,4,0,2,0,0,0,0,0,35.396796492,8
0,0,0,2,0,5,0,0,5,35.3977159315,12
1,0,0,0,0,0,1,2,7,35.3978997411,11
1,5,0,0,0,2,0,1,3,35.398120082199995,12
0,2,0,1,0,5,1,0,4,35.3984844423,13
0,0,0,2,0,4,2,0,0,35.3985836307,8
1,5,0,0,0,2,1,0,8,35.3992682083,17
0,0,0,0,0,1,2,1,9,35.3995574893,13
0,2,0,1,0,3,2,0,4,35.3998539849,12
0,4,0,1,0,0,1,1,1,35.400069826599996,8
0,0,0,1,0,2,0,1,8,35.4000746671,12
0,6,0,0,0,1,1,0,12,35.400212071,20
3,0,0,1,0,1,0,0,7,35.4006992708,12
0,1,0,0,0,5,2,0,9,35.4008465799,17
1,9,0,1,0,1,0,0,0,35.401537632600004,12
2,0,0,0,0,0,2,0,12,35.4024206813,16
2,3,0,0,0,2,0,0,11,35.4025655152,18
4,4,0,0,0,1,1,0,0,35.4029497187,10
0,10,0,0,0,1,0,1,1,35.4032166744,13
2,2,0,0,0,0,3,0,5,35.4033611842,12
1,2,0,1,0,0,3,0,2,35.4036598087,9
5,2,0,0,0,0,1,0,1,35.4041925283,9
0,0,0,0,0,3,0,2,4,35.4042585267,9
1,0,0,0,0,2,1,0,16,35.4046273108,20
2,5,0,0,0,1,0,1,1,35.4047437585,10
0,2,0,1,0,0,1,1,7,35.4048362006,12
1,4,0,0,0,0,4,0,2,35.4053088033,11
3,3,0,1,0,2,0,0,0,35.4053984591,9
0,7,0,0,0,3,0,1,2,35.4054530258,13
0,3,0,1,0,4,0,0,8,35.4057204804,16
0,7,0,0,0,7,1,0,0,35.4060258165,15
4,1,0,0,0,4,0,0,3,35.4068965767,12
1,12,0,0,0,0,1,0,1,35.407006692399996,15
0,0,0,1,0,11,0,0,0,35.4072369006,12
0,1,0,1,0,4,3,0,0,35.4074637602,9
2,0,0,1,0,0,2,0,6,35.4082609298,11
1,4,0,0,0,0,0,1,8,35.4099451995,14
1,0,0,1,0,0,4,0,3,35.4102529098,9
3,0,0,0,0,1,1,0,10,35.4104513771,15
0,1,0,0,0,2,4,0,7,35.411135344899996,14
0,8,0,0,0,0,2,0,7,35.411554785300005,17
